appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu,owners_min,owners_max,owners_median,release_date,genres,is_free,metacritic_score,dlc_count
282100,Fearless Fantasy,Enter Skies,tinyBuild,,823,277,0,"20,000 .. 50,000",178,0,59,0,699,699,0,2,20000,50000,35000.0,"15 May, 2014","Action, Adventure, Casual, Indie, RPG",False,,0
1252580,Rising Hell - Prologue,Tahoe Games,Toge Productions,,94,19,0,"20,000 .. 50,000",13,0,16,0,0,0,0,0,20000,50000,35000.0,"13 May, 2020","Action, Indie, Free To Play",True,,0
3350140,漢字でGO! 集英社マンガ祭,"集英社, Gotcha Gotcha Games",Gotcha Gotcha Games,,60,7,0,"20,000 .. 50,000",112,0,180,0,0,0,0,28,20000,50000,35000.0,"23 Jan, 2025","Casual, Free To Play",True,,0
501050,Emerland Solitaire: Endless Journey,Rainbow Games,Rainbow Games,,88,27,0,"20,000 .. 50,000",78,0,78,0,0,0,0,1,20000,50000,35000.0,"17 Jul, 2016","Casual, Free To Play",True,,0
296930,Ascendant,Hapa Games,Hapa Games,,163,50,0,"20,000 .. 50,000",725,0,743,0,0,0,0,0,20000,50000,35000.0,"13 May, 2014","Action, Adventure, Indie, RPG",True,,0
896890,VR Paradise - Steam Edition,Totem Entertainment,Totem Entertainment,99.0,138,50,73,"20,000 .. 50,000",115,0,43,0,1999,1999,0,5,20000,50000,35000.0,"23 Dec, 2019","Indie, Simulation",False,,8
48900,Saira,Nicklas Nygren,Kreatoriet AB,,255,63,0,"20,000 .. 50,000",152,0,144,0,0,0,0,6,20000,50000,35000.0,,Indie,True,,0
210550,Angry Birds Space,Rovio Entertainment Ltd,Rovio Entertainment Ltd,,490,54,0,"20,000 .. 50,000",403,0,558,0,0,0,0,0,20000,50000,35000.0,,Casual,False,,0
663690,Rival Rampage,"Oddscure, RadioDog",Oddscure,,57,13,0,"20,000 .. 50,000",30208,0,25887,0,0,0,0,0,20000,50000,35000.0,"7 Nov, 2017","Action, Indie",True,,1
461680,FPV Air Tracks,Flyleap Studios,Flyleap Studios,,65,129,0,"20,000 .. 50,000",109,0,198,0,0,0,0,0,20000,50000,35000.0,"23 May, 2016","Free To Play, Indie, Racing, Simulation",False,,0
514390,PooShooter: Toilet Invaders,FergaTroid Studios,FergaTroid Studios,,71,26,0,"20,000 .. 50,000",224,0,224,0,0,0,0,0,20000,50000,35000.0,"3 Oct, 2016","Action, Indie, Free To Play",True,,0
485800,Runeous: Part One,Novel Tea Games,Lost Fables,,101,33,0,"20,000 .. 50,000",109,0,109,0,0,0,0,0,20000,50000,35000.0,"31 May, 2016","Casual, Indie, Simulation",True,,1
1679010,BLOCKPOST MOBILE,Skullcap Studios,Skullcap Studios,,107,63,0,"20,000 .. 50,000",23,0,41,0,499,499,0,3,20000,50000,35000.0,"18 Feb, 2024","Action, Indie, Massively Multiplayer, Free To Play, Early Access",False,,0
657050,Humanity Must Perish,Zetsubou,Zetsubou,,211,46,0,"20,000 .. 50,000",82,0,82,0,0,0,0,0,20000,50000,35000.0,"25 Sep, 2017","Casual, Free To Play, Indie, Simulation",True,,0
625860,God Awe-full Clicker,Mad Labyrinth Studios LLC,Mad Labyrinth Studios LLC,,246,141,0,"20,000 .. 50,000",2387,0,1069,0,0,0,0,9,20000,50000,35000.0,"19 Sep, 2018","Action, Adventure, Casual, Free To Play, Indie, RPG, Simulation, Strategy",True,,0
820030,Picross Fairytale - nonogram: Red Riding Hood secret,Somer Games,8Floor,,360,111,0,"20,000 .. 50,000",427,0,303,0,499,499,0,1,20000,50000,35000.0,"19 Jun, 2018","Adventure, Casual, Indie",False,,1
528200,VEGAS Pro 14 Edit Steam Edition,MAGIX Software GmbH,MAGIX Software GmbH,,1214,281,0,"20,000 .. 50,000",5709,0,8902,0,0,0,0,43,20000,50000,35000.0,"30 Sep, 2016",Video Production,False,,0
431180,WolfQuest: Classic,eduweb,eduweb,,1507,146,0,"20,000 .. 50,000",1520,0,784,0,2999,2999,0,3,20000,50000,35000.0,"22 Jul, 2025","Indie, RPG, Simulation",False,,1
994910,Poker Master,NGIN LIMITED,NGIN LIMITED,,3773,643,0,"20,000 .. 50,000",788,127,286,130,0,0,0,290,20000,50000,35000.0,"23 Sep, 2020","Casual, Massively Multiplayer, Simulation, Sports, Strategy, Free To Play",True,,0
311850,Zombie Solitaire,rokaplay,rokaplay,,118,47,0,"20,000 .. 50,000",407,0,431,0,899,899,0,0,20000,50000,35000.0,"3 Jul, 2014",Casual,False,,0
1024010,Ultimate Fishing Simulator VR,"Bit Golem, Pancake Games, 3T Labs",Ultimate Games S.A.,,477,115,0,"20,000 .. 50,000",108,0,150,0,0,0,0,0,20000,50000,35000.0,"15 Nov, 2019","Casual, Indie, Simulation, Sports",False,,0
879650,Stick Arena,XGen Studios,XGen Studios,,75,48,0,"20,000 .. 50,000",204,0,205,0,0,0,0,0,20000,50000,35000.0,"24 Jul, 2018","Action, Free To Play, Indie",False,,0
598820,Aloha Paradise Hotel,TG Nord,GAMES in FLAMES,,42,46,0,"20,000 .. 50,000",54,0,54,0,0,0,0,0,20000,50000,35000.0,"25 Oct, 2017","Free To Play, Simulation, Strategy",False,,0
787220,Annotation of Love,"Tombas Tomáš Basovnik, Martin Hoferek","Tombas Tomáš Basovnik, Martin Hoferek",,89,28,0,"20,000 .. 50,000",19,0,19,0,0,0,0,0,20000,50000,35000.0,"27 Mar, 2018","Casual, Free To Play, Indie",True,,1
552960,Fastigium,ifgames studio,ifgames studio,,30,23,0,"20,000 .. 50,000",499,0,499,0,0,0,0,0,20000,50000,35000.0,"18 Dec, 2016","Action, Adventure, Casual, Indie, RPG",True,,0
841500,Sheep Game,David Lewis,David Lewis,,44,11,0,"20,000 .. 50,000",133,0,133,0,0,0,0,0,20000,50000,35000.0,"27 Apr, 2018","Casual, Free To Play, Indie, Sports, Early Access",True,,0
712390,Team Four Star RPG,Shadow Blade Productions,Shadow Blade Productions,,74,16,0,"20,000 .. 50,000",68,0,72,0,0,0,0,0,20000,50000,35000.0,"8 Nov, 2017","Sexual Content, Free To Play, Indie, RPG",True,,0
675810,Bang! Howdy,Affliction Networks,Affliction Networks,,88,28,0,"20,000 .. 50,000",50,0,50,0,0,0,0,3,20000,50000,35000.0,"5 Aug, 2017","Action, Indie, Massively Multiplayer, RPG, Strategy, Free To Play",True,,0
581910,Iron Armada,"Bluedrake42, Lucas Melo",Drakeling Labs,,133,38,0,"20,000 .. 50,000",31,0,31,0,0,0,0,0,20000,50000,35000.0,"28 May, 2024","Action, Adventure, Casual, Indie, Strategy",True,,0
1739300,Smack Studio,ThirdPixel Interactive,ThirdPixel Interactive,,462,77,0,"20,000 .. 50,000",423,0,612,0,1499,1499,0,10,20000,50000,35000.0,"31 Jul, 2024","Action, Casual, Indie",False,,1
574180,Rem Survival,Immortal Hand Studios,Immortal Hand Studios,,597,195,0,"20,000 .. 50,000",3435,0,3438,0,1599,1599,0,1,20000,50000,35000.0,"5 Mar, 2021","Action, Adventure, Indie, Massively Multiplayer, RPG, Simulation, Early Access",False,,1
747770,Super Shoot Owl,Shazard G Bansraj,Shazard G Bansraj,,32,20,0,"20,000 .. 50,000",609,0,609,0,0,0,0,0,20000,50000,35000.0,"30 Nov, 2017","Action, Indie, Free To Play",True,,0
1276730,Undungeon Arena,Laughing Machines,tinyBuild,,54,9,0,"20,000 .. 50,000",27,0,29,0,0,0,0,0,20000,50000,35000.0,"29 Oct, 2020","Action, Adventure, Indie, RPG",False,,0
531990,Egg Time,Bartoš Studio,Bartoš Studio,,59,6,0,"20,000 .. 50,000",92,0,92,0,0,0,0,0,20000,50000,35000.0,"19 Sep, 2016","Action, Casual, Free To Play, Indie, Sports",True,,0
836440,MonsterxMan: Inheritence To Lust,Hexadecimalstudios,Hexadecimalstudios,,67,18,0,"20,000 .. 50,000",92,0,123,0,0,0,0,0,20000,50000,35000.0,"24 Apr, 2018","Sexual Content, Nudity, Adventure, Free To Play, Indie, RPG",True,,0
460510,One Dark Night,Emblematic Group,Emblematic Group,,42,52,0,"20,000 .. 50,000",369,0,369,0,0,0,0,0,20000,50000,35000.0,"14 Dec, 2016","Free To Play, Indie, Simulation",True,,0
341890,HitBox,"Tyler Rogers, David Colson","Wormhole Entertainment, Peripheral Labs",,87,59,0,"20,000 .. 50,000",40,0,40,0,0,0,0,2,20000,50000,35000.0,"30 Jan, 2017","Action, Indie",True,,0
442290,Pointless,Cake Collective Games,Cake Collective Games,,208,120,0,"20,000 .. 50,000",198,0,208,0,0,0,0,1,20000,50000,35000.0,"22 Feb, 2016",Indie,True,,0
377140,Hide & Hold Out - H2o,Red Abyss Software,Red Abyss Software,,341,291,0,"20,000 .. 50,000",840,0,1302,0,1799,1799,0,0,20000,50000,35000.0,"9 Apr, 2016","Action, Adventure, Indie, Massively Multiplayer, Simulation, Early Access",False,,0
758730,Paw Patrol: On A Roll!,Torus Games,Outright Games Ltd.,,353,66,0,"20,000 .. 50,000",2401,0,2727,0,1199,2999,60,11,20000,50000,35000.0,"23 Oct, 2018",Adventure,False,,0
486780,Fruit Ninja VR,Halfbrick Studios Pty Ltd,Halfbrick Studios Pty Ltd,,697,168,0,"20,000 .. 50,000",289,0,74,0,1499,1499,0,9,20000,50000,35000.0,"15 Dec, 2016","Action, Casual, Simulation, Sports",False,,0
594770,Legends of Aria,Citadel Studios Inc,Citadel Studios Inc,,904,728,0,"20,000 .. 50,000",3104,0,202,0,0,0,0,0,20000,50000,35000.0,"8 Jul, 2020","Free To Play, Indie, Massively Multiplayer, RPG",False,,0
1263230,Cooking Companions,Deer Dream Studios,Serenity Forge,,1048,70,0,"20,000 .. 50,000",232,0,299,0,1499,1499,0,3,20000,50000,35000.0,"7 Oct, 2021","Adventure, Casual, Indie",False,,1
391820,Evolution,Alex Williams,Grubby Monster Games,,48,55,0,"20,000 .. 50,000",187,0,219,0,0,0,0,2,20000,50000,35000.0,"6 Jun, 2016","Free To Play, Indie, Simulation",True,,0
734910,Eternal Hour: Golden Hour,Seventh Heart Studios,Sekai Project,,775,90,0,"20,000 .. 50,000",99,0,37,0,0,0,0,0,20000,50000,35000.0,"27 Nov, 2017","Adventure, Casual, Free To Play, Indie",True,,0
531200,Beneath The Cherry Trees,Katsudou Mangaya,Henteko Doujin,,85,45,0,"20,000 .. 50,000",90,0,90,0,0,0,0,0,20000,50000,35000.0,"14 Oct, 2016","Adventure, Casual, Free To Play, Indie",True,,0
379320,Clandestinity of Elsie,"COLNELIUS, Albin Bernhardsson",COLNELIUS,,120,36,0,"20,000 .. 50,000",295,0,296,0,0,0,0,0,20000,50000,35000.0,"8 Jul, 2015","Action, Indie",True,,0
785130,Clawface,Hathos Interactive,Hathos Interactive,,151,23,0,"20,000 .. 50,000",13,0,13,0,0,0,0,0,20000,50000,35000.0,"13 Mar, 2018","Violent, Gore, Action, Free To Play, Indie",True,,1
319080,Disney Princess: My Fairytale Adventure,High Impact Games,Disney,,274,31,0,"20,000 .. 50,000",367,0,533,0,1999,1999,0,6,20000,50000,35000.0,"6 Oct, 2014",Action,False,,0
532800,ComPet - Epic Beast Battles,MindArk PE AB,MindArk PE AB,,48,31,0,"20,000 .. 50,000",96,0,96,0,0,0,0,0,20000,50000,35000.0,"29 Nov, 2016","Free To Play, Strategy, Early Access",False,,0
739260,Golden Hornet,Hijong Park,PsychoFlux Entertainment,,164,12,0,"20,000 .. 50,000",114,0,194,0,99,99,0,0,20000,50000,35000.0,"22 Dec, 2017","Action, Indie, Free To Play",False,,0
452970,Asemblance,Niles Sankey,Niles Sankey,,87,42,0,"20,000 .. 50,000",135,0,180,0,0,0,0,0,20000,50000,35000.0,"21 Jun, 2016","Adventure, Indie, Free To Play",True,,0
455690,Pixel Puzzles Junior Jigsaw,Pixel Puzzles,Pixel Puzzles,,187,23,0,"20,000 .. 50,000",198,0,233,0,0,0,0,2,20000,50000,35000.0,"17 Feb, 2017","Adventure, Casual, Indie, Simulation, Sports, Strategy, Free To Play",True,,0
1079000,Ord.,"Mujo Games, Stuffed Wombat",Mujo Games,,225,16,0,"20,000 .. 50,000",102,0,102,0,0,0,0,1,20000,50000,35000.0,"5 Jun, 2019","Adventure, Casual, Indie, RPG, Strategy, Free To Play",True,,0
745760,Perceptions of the Dead,Ithaqua Labs,Ithaqua Labs,,305,26,0,"20,000 .. 50,000",52,0,52,0,0,0,0,0,20000,50000,35000.0,"31 Oct, 2017","Adventure, Casual, Free To Play, Indie",True,,1
1490060,Disillusion,Disillusion Dev,Disillusion Dev,,614,31,0,"20,000 .. 50,000",858,0,858,0,299,299,0,2,20000,50000,35000.0,"30 Aug, 2021","Action, Adventure, Indie, RPG",False,,0
1118840,My name is You and it's the only unusual thing in my life,Missing Calm,Missing Calm,,708,164,0,"20,000 .. 50,000",21,0,24,0,199,199,0,0,20000,50000,35000.0,"26 Dec, 2019",Indie,False,,0
273800,Forestry 2017 - The Simulation,"Joindots, SilentFuture",United Independent Entertainment,,53,72,0,"20,000 .. 50,000",24,0,39,0,999,999,0,0,20000,50000,35000.0,"25 Mar, 2016",Simulation,False,,0
321330,ENYO Arcade,James Mearman,www.dev-zoo.net,,77,27,0,"20,000 .. 50,000",254,0,494,0,0,0,0,0,20000,50000,35000.0,"9 Nov, 2015","Action, Casual, Indie, Free To Play",True,,2
1172900,FULFILLMENT,Unbound Creations,Unbound Creations,,277,23,0,"20,000 .. 50,000",24,0,25,0,0,0,0,0,20000,50000,35000.0,"12 Nov, 2019","Action, Adventure, Casual, Free To Play, Indie",True,,0
35800,BRAINPIPE: A Plunge to Unhumanity,Digital Eel,Digital Eel,,172,27,0,"20,000 .. 50,000",180,0,303,0,0,0,0,1,20000,50000,35000.0,"6 Jul, 2009","Casual, Indie",True,,0
638920,BeanVR—The Social VR APP,Shenzhen BeanVR Technology Co.Ltd,Shenzhen BeanVR Technology Co.Ltd,,25,28,0,"20,000 .. 50,000",60,0,60,0,0,0,0,0,20000,50000,35000.0,"31 May, 2017","Casual, Free To Play, Massively Multiplayer, Education",True,,0
513760,3dSunshine,Vain Media LLC,Vain Media LLC,,55,9,0,"20,000 .. 50,000",503,0,989,0,0,0,0,0,20000,50000,35000.0,"1 Nov, 2016","Animation & Modeling, Design & Illustration, Utilities, Early Access",True,,0
1053170,Idle Cooking Emperor,Shugasu GmbH,Shugasu GmbH,,74,61,0,"20,000 .. 50,000",4689,0,4861,0,0,0,0,25,20000,50000,35000.0,"28 Apr, 2019","Free To Play, Simulation, Strategy",True,,0
696990,Fear For Freedom,Grey Gods,Grey Gods,,86,83,0,"20,000 .. 50,000",23,0,35,0,0,0,0,0,20000,50000,35000.0,"31 Aug, 2017","Adventure, Casual, Free To Play, Indie",True,,0
631660,Immersion Chess,Immersion,Immersion,,88,47,0,"20,000 .. 50,000",161,0,67,0,0,0,0,0,20000,50000,35000.0,"15 May, 2017","Casual, Free To Play, Sports, Strategy",True,,2
436470,Gamma Bros,Pixeljam,Pixeljam,,144,14,0,"20,000 .. 50,000",57,0,92,0,0,0,0,1,20000,50000,35000.0,"10 Dec, 2018","Action, Indie, Free To Play",True,,1
820540,Bloodroots,Paper Cult,Paper Cult,,191,23,0,"20,000 .. 50,000",336,0,336,0,1999,1999,0,0,20000,50000,35000.0,"12 Mar, 2021","Action, Indie",False,76,0
496190,Senza Peso,Kite &amp; Lightning,Kite &amp; Lightning,,295,20,0,"20,000 .. 50,000",103,0,134,0,0,0,0,2,20000,50000,35000.0,"11 Oct, 2016","Adventure, Casual",True,,0
397990,Woof Blaster,Fabian Jarrett,Fabian Jarrett,,114,24,0,"20,000 .. 50,000",76,0,76,0,0,0,0,0,20000,50000,35000.0,"22 Sep, 2015","Action, Indie",True,,0
789540,The Adventures of Nick & Willikins,"Pinhead Games, AAlgar Productions",Pinhead Games,,129,14,0,"20,000 .. 50,000",74,0,74,0,0,0,0,0,20000,50000,35000.0,"6 Mar, 2018","Adventure, Casual, Free To Play, Indie",True,,0
822110,Magika Land of Fantasy,Vimes Entertainment,Vimes Entertainment,,85,17,0,"20,000 .. 50,000",117,0,211,0,0,0,0,0,20000,50000,35000.0,"5 Apr, 2018","Adventure, Free To Play, Indie, Early Access",True,,0
517320,GunGirl 2,BlueEagle Productions,Paul Schneider,,150,13,0,"20,000 .. 50,000",135,0,226,0,0,0,0,1,20000,50000,35000.0,"1 Sep, 2016","Action, Adventure, Indie",True,,0
839560,Shrinking Pains,Bedtime Phobias,Bedtime Phobias,,189,31,0,"20,000 .. 50,000",55,0,86,0,0,0,0,0,20000,50000,35000.0,"27 Apr, 2018","Free To Play, Indie",True,,0
763230,Fruity Smoothie,Wooden Shoes Games,Wooden Shoes Games,,196,25,0,"20,000 .. 50,000",50,0,50,0,0,0,0,0,20000,50000,35000.0,"21 Dec, 2017","Casual, Free To Play, Indie",True,,0
482390,The Night Cafe: A VR Tribute to Vincent Van Gogh,Borrowed Light Studios,Borrowed Light Studios,,258,13,0,"20,000 .. 50,000",107,0,206,0,0,0,0,0,20000,50000,35000.0,"3 Jun, 2016","Casual, Indie",True,,0
370060,Coffee Shop Tycoon,Riff Studios,Riff Studios,,493,88,0,"20,000 .. 50,000",499,3,476,3,999,999,0,1,20000,50000,35000.0,"19 Dec, 2022","Casual, Indie, Simulation, Strategy",False,,0
510790,The Sun Will Rise,The Sun Will Rise Team,The Sun Will Rise Team,,41,33,0,"20,000 .. 50,000",276,0,276,0,0,0,0,0,20000,50000,35000.0,"3 Oct, 2016","Action, Adventure, Free To Play, Indie, RPG",True,,0
587570,Elsewhere High: Chapter 1 - A Visual Novel,Horizon Studio,Horizon Studio,,53,27,0,"20,000 .. 50,000",80,0,80,0,0,0,0,0,20000,50000,35000.0,"31 Mar, 2017","Adventure, Free To Play",True,,1
700480,Microsoft Allegiance,Microsoft Game Studios,ZapHop Games,,143,37,0,"20,000 .. 50,000",37,0,57,0,0,0,0,0,20000,50000,35000.0,"29 Sep, 2017","Action, Simulation, Strategy, Free To Play",True,86,0
772700,MatchyGotchy,"Silverware Games, Inc.","Silverware Games, Inc.",,130,43,0,"20,000 .. 50,000",25,0,25,0,0,0,0,1,20000,50000,35000.0,"31 Jan, 2018","Casual, Indie, Simulation",True,,2
840410,Mushroom Heroes,Serkan Bakar,Serkan Bakar,,136,22,0,"20,000 .. 50,000",43,0,47,0,0,0,0,0,20000,50000,35000.0,"2 May, 2018","Action, Adventure, Casual, Free To Play, Indie",True,,0
287220,Autocraft,Alientrap,Alientrap,,165,129,0,"20,000 .. 50,000",337,0,424,0,999,999,0,1,20000,50000,35000.0,"20 Sep, 2017","Casual, Indie, Simulation",False,,0
720670,Cats Make You Smarter!,SandorHQ,SandorHQ,,234,21,0,"20,000 .. 50,000",114,0,114,0,0,0,0,0,20000,50000,35000.0,"19 Oct, 2017",Casual,True,,0
724180,Morgan lives in a Rocket House in VR,Fold Up Studios,Fold Up Studios,,46,5,0,"20,000 .. 50,000",75,0,75,0,0,0,0,0,20000,50000,35000.0,"3 Nov, 2017","Casual, Indie, Free To Play",True,,1
449240,Stormworm+,Afrobeast Games,Afrobeast PTY. LTD.,,71,2,0,"20,000 .. 50,000",33,0,33,0,0,0,0,0,20000,50000,35000.0,"20 May, 2016",Indie,True,,0
523680,Honey Rose: Underdog Fighter Extraordinaire,Pehesse,Self,,40,13,0,"20,000 .. 50,000",31,0,45,0,0,0,0,0,20000,50000,35000.0,"29 Sep, 2016","Action, Adventure, Indie, Strategy",True,,8
673940,Dragon Glory,TeamTop Games,101XP,,40,48,0,"20,000 .. 50,000",367,0,692,0,0,0,0,1,20000,50000,35000.0,"10 Oct, 2017","Action, Adventure, Massively Multiplayer, RPG, Free To Play",True,,0
612790,INFINITI VR,The Pulse,The Pulse,,47,20,0,"20,000 .. 50,000",85,0,85,0,0,0,0,0,20000,50000,35000.0,"28 Mar, 2017",Free To Play,True,,0
495030,VR Battle Grid,Fred Sauer,Fred Sauer,,62,7,0,"20,000 .. 50,000",167,0,224,0,0,0,0,0,20000,50000,35000.0,"8 Nov, 2016","Action, Casual, Free To Play, Indie, Simulation, Strategy",True,,0
585990,Echoes of the Fey Episode 0: The Immolation,Woodsy Studio,Woodsy Studio,,70,13,0,"20,000 .. 50,000",67,0,67,0,0,0,0,0,20000,50000,35000.0,"7 Feb, 2017","Adventure, Free To Play, Indie",True,,1
393790,Rogue Operatives Hide and Seek,SIM720 LIMITED,SIM720 LIMITED,,100,39,0,"20,000 .. 50,000",173,0,197,0,0,0,0,2,20000,50000,35000.0,"30 Sep, 2016","Action, Casual, Free To Play, Indie, Early Access",True,,0
727910,Titanic: The Experience,Interactive Gaming Studios,Interactive Gaming Studios,,180,136,0,"20,000 .. 50,000",8,0,8,0,399,399,0,0,20000,50000,35000.0,"30 Oct, 2017","Adventure, Casual, Indie, Simulation",False,,0
926540,Prime & Load : 1776,Radio Silence Entertainment,Radio Silence Entertainment,,291,93,0,"20,000 .. 50,000",55,0,55,0,799,799,0,1,20000,50000,35000.0,"25 Nov, 2020","Action, Casual, Indie, Massively Multiplayer, RPG, Simulation, Strategy",False,,0
645340,Relax Walk VR,Indiecode Games,Indiecode Games,,36,35,0,"20,000 .. 50,000",57,0,57,0,0,0,0,0,20000,50000,35000.0,"31 May, 2017","Simulation, Free To Play",True,,0
808550,Project Rampage VR,Sticky Studios,Warner Bros.,,51,19,0,"20,000 .. 50,000",55,0,55,0,0,0,0,0,20000,50000,35000.0,"5 Apr, 2018",Action,False,,0
1489830,Bouboum,Atelier 801,Atelier 801,,91,20,0,"20,000 .. 50,000",35,0,35,0,0,0,0,0,20000,50000,35000.0,"17 Dec, 2020","Casual, Free To Play, Strategy",True,,0
561080,The Price of Freedom,Construct Studio,Construct Studio Inc.,,363,27,0,"20,000 .. 50,000",61,0,100,0,199,199,0,0,20000,50000,35000.0,"22 Dec, 2016","Adventure, Indie",False,,0
1843540,Akimbot,Evil Raptor,PLAION,,392,75,0,"20,000 .. 50,000",111,0,145,0,1999,1999,0,1,20000,50000,35000.0,"29 Aug, 2024","Action, Adventure",False,,0
702160,Rocketboat - Pilot,"Present Day Media, LLC","Present Day Media, LLC",,48,12,0,"20,000 .. 50,000",72,0,73,0,0,0,0,0,20000,50000,35000.0,"25 Apr, 2018","Action, Adventure, Free To Play, Indie, RPG",True,,0
841300,Together,Zilby,Zilby,,149,56,0,"20,000 .. 50,000",26,0,30,0,0,0,0,0,20000,50000,35000.0,"1 May, 2018","Sexual Content, Free To Play, Indie, Simulation",False,,0
1585570,Workplace Rhapsody,YooGame,YooGame,,1083,162,0,"20,000 .. 50,000",291,4,323,4,499,499,0,9,20000,50000,35000.0,"29 Sep, 2021","Casual, Indie, RPG, Simulation",False,,1
714610,Google Spotlight Stories: Rain or Shine,Google Inc.,Google Inc.,,62,7,0,"20,000 .. 50,000",71,0,72,0,0,0,0,0,20000,50000,35000.0,"20 Mar, 2018","Adventure, Free To Play",True,,0
828170,Pivross,Lussels,Lussels,,63,34,0,"20,000 .. 50,000",101,0,101,0,0,0,0,1,20000,50000,35000.0,"16 Apr, 2018","Casual, Free To Play, Indie",True,,1
594300,Chasing Styx,ForepawSoft,ForepawSoft,,81,16,0,"20,000 .. 50,000",536,0,536,0,0,0,0,0,20000,50000,35000.0,"31 Mar, 2017","Action, Adventure, Free To Play, Indie",True,,0
572000,President Erect VR,Ape Man Robot,Lines Media Corp.,,106,28,0,"20,000 .. 50,000",44,0,60,0,0,0,0,1,20000,50000,35000.0,"20 Dec, 2016","Sexual Content, Casual, Free To Play, Indie",True,,0
574080,Fog of War,Monkeys Lab.,Neokosmos Technologies Ltd.,,382,415,0,"20,000 .. 50,000",78,0,92,0,899,899,0,0,20000,50000,35000.0,"18 Jun, 2018","Action, Indie, Massively Multiplayer, RPG, Simulation, Strategy",False,,1
389220,Maximum Override,Alientrap,Alientrap,,211,100,0,"20,000 .. 50,000",157,0,181,0,699,699,0,0,20000,50000,35000.0,"9 Mar, 2017","Action, Casual, Indie, Simulation",False,,0
477130,Surge,House of Secrets,House of Secrets,,253,14,0,"20,000 .. 50,000",71,0,121,0,0,0,0,0,20000,50000,35000.0,"24 May, 2016",Indie,True,,0
250420,8BitMMO,Archive Entertainment,Archive Entertainment,,2592,1737,0,"20,000 .. 50,000",382,0,30,0,0,0,0,4,20000,50000,35000.0,"26 Jan, 2015","Action, Adventure, Free To Play, Indie, Massively Multiplayer, RPG",True,,0
365270,Shadow Hunter,Jeff Trier,Jeff Trier,,45,26,0,"20,000 .. 50,000",85,0,140,0,0,0,0,0,20000,50000,35000.0,"20 Apr, 2015","Free To Play, Indie, RPG, Strategy",True,,0
536950,Legend of Ares,Bono Games,RedFox Games,,35,28,0,"20,000 .. 50,000",160,0,160,0,0,0,0,0,20000,50000,35000.0,"31 May, 2017","Free To Play, Massively Multiplayer",True,,0
449780,Jacob,Duck Duck Zeus,Centre For Longitudinal Studies,,36,66,0,"20,000 .. 50,000",119,0,119,0,0,0,0,1,20000,50000,35000.0,"18 Jul, 2016","Casual, Free To Play, Indie, Strategy",True,,0
523170,ShotForge,Alix,Alix,,62,21,0,"20,000 .. 50,000",48,0,54,0,0,0,0,0,20000,50000,35000.0,"2 Nov, 2016","Indie, Simulation",True,,0
671700,Dead Horizon,14 Hours Productions,14 Hours Productions,,357,16,0,"20,000 .. 50,000",206,0,207,0,0,0,0,0,20000,50000,35000.0,"11 Aug, 2017","Action, Adventure, Indie",True,,1
